uniqueIEID,rootEnvelopID,className,methodName,executionTimeMs,startTime,code,isError,isSuccess,depth,hourOfDay,dayOfWeek,isWeekend,isBusinessHours,historical_avg,historical_std,historical_p95,success_rate,recent_call_count,method_popularity
d355efb5-f5aa-433d-bcae-6010a1b91fe6,App|Host|2026:01:12:17:30:38|4362,PersonController,Update,681,2026-01-12 17:30:38.211686,GEN_COMMON_00000,False,True,1,17,0,False,True,175.19,123.58350507763052,346.99999999999994,96.0,0,380
3a12871a-aaf8-4260-b05f-1966446e0ec2,App|Host|2026:01:12:17:34:14|3230,NotificationController,GetNotifications,134,2026-01-12 17:34:14.211686,GEN_COMMON_00000,False,True,1,17,0,False,True,166.24,99.74615458019099,338.4999999999999,96.0,0,305
d772b678-7cef-48e7-b614-06688eb32871,App|Host|2026:01:12:17:34:24|1266,PaymentController,GetTransactionHistory,244,2026-01-12 17:34:24.211686,GEN_COMMON_00000,False,True,0,17,0,False,True,160.64,96.13358971091773,339.9,98.0,0,283
b93b844e-e14d-41a4-b6ca-fd803f406e37,App|Host|2026:01:12:17:40:04|6890,PaymentController,ProcessPayment,4241,2026-01-12 17:40:04.211686,GEN_COMMON_00000,False,True,0,17,0,False,True,2023.05,1297.316331563514,4059.5499999999993,95.0,0,332
941d4c4f-08bd-4526-a39a-de891e227d72,App|Host|2026:01:12:17:45:28|6333,AuthController,ChangePassword,256,2026-01-12 17:45:28.211686,GEN_COMMON_00000,False,True,1,17,0,False,True,149.61,73.45498105931442,292.9,97.0,0,235
11ab019c-e87f-4c0c-bec6-02c79048905c,App|Host|2026:01:12:17:58:15|3559,PaymentController,RefundPayment,240,2026-01-12 17:58:15.211686,GEN_COMMON_00000,False,True,0,17,0,False,True,270.32,283.10443088704704,521.9499999999998,93.0,0,280
2a60d58e-e5d3-4c02-a1e3-180d5f439bbb,App|Host|2026:01:12:18:02:39|2496,ReportController,GenerateUserReport,227,2026-01-12 18:02:39.211686,GEN_COMMON_00000,False,True,0,18,0,False,False,341.45,209.1998404213616,744.7499999999999,98.0,0,447
a80d7eec-7828-4159-ab5f-d7d8f36b254f,App|Host|2026:01:12:18:03:24|3680,PaymentController,ValidateCard,213,2026-01-12 18:03:24.211686,GEN_COMMON_00000,False,True,2,18,0,False,False,153.97,73.2970233799684,287.79999999999995,98.0,0,310
aa331501-26da-4a54-955c-2ca86446b5e9,App|Host|2026:01:12:18:18:33|7908,AuthController,RefreshToken,208,2026-01-12 18:18:33.211686,GEN_COMMON_00000,False,True,2,18,0,False,False,160.68,110.0058657756508,330.15,99.0,0,225
b82c5e72-38b4-4f9b-bb79-683e224ff00f,App|Host|2026:01:12:18:19:32|4377,PaymentController,RefundPayment,1209,2026-01-12 18:19:32.211686,GEN_COMMON_00000,False,True,1,18,0,False,False,280.13,298.2164035282656,578.15,93.0,0,280
a871abd6-76c6-4277-bfe8-3e467f88cad7,App|Host|2026:01:12:18:24:18|6422,OrderController,GetAll,289,2026-01-12 18:24:18.211686,GEN_COMMON_00000,False,True,0,18,0,False,False,245.56,124.83535176585612,469.15,98.0,0,787
ac483837-67d1-4d6f-bfe4-87e99b8a6509,App|Host|2026:01:12:18:24:39|2514,OrderController,UpdateStatus,106,2026-01-12 18:24:39.211686,GEN_COMMON_00000,False,True,2,18,0,False,False,166.72,99.29357349483273,335.34999999999997,99.0,0,206
470001be-a392-4fc3-aa59-0563fe0405bf,App|Host|2026:01:12:18:25:55|3362,ReportController,GenerateUserReport,187,2026-01-12 18:25:55.211686,GEN_COMMON_00000,False,True,1,18,0,False,False,341.57,209.10681891600677,744.7499999999999,98.0,0,447
9685209a-01d2-4831-a395-82435211c083,App|Host|2026:01:12:18:26:41|2812,AuthController,ChangePassword,142,2026-01-12 18:26:41.211686,GEN_COMMON_00000,False,True,2,18,0,False,False,149.25,73.40263598602552,292.9,97.0,0,235
fde04db3-65f1-48b7-bf91-7341746680a3,App|Host|2026:01:12:18:34:45|6036,PaymentController,GetTransactionHistory,687,2026-01-12 18:34:45.211686,GEN_COMMON_00000,False,True,1,18,0,False,False,167.06,108.91965531129499,358.0999999999999,98.0,0,283
2eb57167-00e3-4060-97a3-56fcca9778d2,App|Host|2026:01:12:18:36:17|6567,OrderController,GetAll,274,2026-01-12 18:36:17.211686,GEN_COMMON_00000,False,True,1,18,0,False,False,247.2,124.11163108144602,469.15,98.0,0,787
f147d3a8-bea4-4356-974a-0cd36d3b8370,App|Host|2026:01:12:18:39:58|5253,ReportController,GenerateUserReport,172,2026-01-12 18:39:58.211686,GEN_COMMON_00000,False,True,2,18,0,False,False,342.0,208.70911563584107,744.7499999999999,98.0,0,447
aebbbdf6-5e47-43fc-86b9-e07040c48884,App|Host|2026:01:12:18:42:19|3885,UserController,GetById,157,2026-01-12 18:42:19.211686,GEN_COMMON_00000,False,True,0,18,0,False,False,133.12,83.25587673012042,268.05,99.0,0,800
3d2f998c-136a-4674-871b-77b68d35f65b,App|Host|2026:01:12:18:48:28|2497,UserController,Login,246,2026-01-12 18:48:28.211686,GEN_COMMON_00000,False,True,0,18,0,False,False,238.77,164.68597942199523,430.0999999999998,96.0,0,464
80784260-5adc-49a2-901f-ce9a228b438d,App|Host|2026:01:12:18:50:01|6783,PersonController,GetById,95,2026-01-12 18:50:01.211686,GEN_COMMON_00000,False,True,1,18,0,False,False,131.56,82.48272791342683,268.05,99.0,0,800
e49deab7-da6f-4745-8094-290792618786,App|Host|2026:01:12:18:51:17|7491,PersonController,Update,184,2026-01-12 18:51:17.211686,GEN_COMMON_00000,False,True,0,18,0,False,False,176.46,123.00787689322085,346.99999999999994,96.0,0,380
1d89bd58-eb21-4682-a265-3dfaa22823e3,App|Host|2026:01:12:18:58:05|4652,UserController,GetAll,243,2026-01-12 18:58:05.211686,GEN_COMMON_00000,False,True,1,18,0,False,False,247.14,124.11220241329526,469.15,98.0,0,787
84a00058-06d3-4dfe-8b4e-bf86f400e256,App|Host|2026:01:12:19:05:29|5862,NotificationController,SendEmail,436,2026-01-12 19:05:29.211686,GEN_COMMON_00000,False,True,2,19,0,False,False,491.44,214.32974312465072,931.6999999999999,100.0,0,308
07c672e9-df84-4d39-ac6c-a8b8686efe59,App|Host|2026:01:12:19:05:45|4842,AuthController,Logout,161,2026-01-12 19:05:45.211686,GEN_COMMON_00000,False,True,1,19,0,False,False,176.98,145.05317589899184,338.5,94.0,0,283
86d19eb6-7b25-4b0f-b75c-ce3ae2a15a85,App|Host|2026:01:12:19:07:54|4765,PersonController,Delete,129,2026-01-12 19:07:54.211686,GEN_COMMON_00000,False,True,1,19,0,False,False,136.74,99.79024668439962,245.29999999999998,98.0,0,580
8111661a-a17f-47db-90d7-6b48630d8a3b,App|Host|2026:01:12:19:08:42|6315,ReportController,GenerateUserReport,242,2026-01-12 19:08:42.211686,GEN_COMMON_00000,False,True,0,19,0,False,False,341.52,208.88503821939742,744.7499999999999,98.0,0,447
fd56965c-324f-4e84-99d1-929629d07633,App|Host|2026:01:12:19:09:13|3272,OrderController,Cancel,196,2026-01-12 19:09:13.211686,GEN_COMMON_00000,False,True,0,19,0,False,False,170.8,141.63247359189057,345.1,99.0,0,199
bde5877c-6668-4a42-af37-e91a77416a7e,App|Host|2026:01:12:19:09:35|7276,UserController,Login,169,2026-01-12 19:09:35.211686,GEN_COMMON_00000,False,True,2,19,0,False,False,237.36,164.67356874260136,430.0999999999998,96.0,0,464
0b715b66-b508-4c71-bc96-3d6feafd2da6,App|Host|2026:01:12:19:10:25|1565,OrderController,Cancel,246,2026-01-12 19:10:25.211686,GEN_COMMON_00000,False,True,0,19,0,False,False,170.76,141.6104430321351,345.1,99.0,0,199
ad63f424-77b1-4b00-b829-f9aa8857efa3,App|Host|2026:01:12:19:17:51|2701,UserController,Register,141,2026-01-12 19:17:51.211686,GEN_COMMON_00000,False,True,0,19,0,False,False,144.7608695652174,72.6946601671537,275.85000000000014,96.73913043478261,0,177
5373b691-83d3-44c8-8ecd-fc49034ee4fe,App|Host|2026:01:12:19:20:53|7726,AuthController,RefreshToken,85,2026-01-12 19:20:53.211686,GEN_COMMON_00000,False,True,0,19,0,False,False,153.9,91.91393646869724,315.74999999999994,99.0,0,225
95e99bf7-adbf-4c0d-9f47-8b96f0cd30d4,App|Host|2026:01:12:19:23:56|3920,OrderController,GetById,151,2026-01-12 19:23:56.211686,GEN_COMMON_00000,False,True,0,19,0,False,False,131.2,82.31670792761577,268.05,99.0,0,800
a3ee15b1-ddda-4af0-b4bd-8be7e7fc4d9f,App|Host|2026:01:12:19:26:39|5279,PersonController,GetById,132,2026-01-12 19:26:39.211686,GEN_COMMON_00000,False,True,2,19,0,False,False,130.84,82.23282050177268,268.05,99.0,0,800
d36478e0-3dd9-41a3-94dc-ff228733c862,App|Host|2026:01:12:19:29:51|5526,ReportController,ExportData,157,2026-01-12 19:29:51.211686,API_DATABASE_03021,True,False,2,19,0,False,False,188.68,173.62579522546972,404.15,98.0,0,473
7e194a75-0cd2-477d-ab7d-ab0ebaa9dd50,App|Host|2026:01:12:19:36:29|6767,NotificationController,MarkAsRead,180,2026-01-12 19:36:29.211686,GEN_COMMON_00000,False,True,0,19,0,False,False,151.55,110.64899229070951,312.15,97.0,0,323
221bfef6-f37a-4570-be6d-b0f793b4c22f,App|Host|2026:01:12:19:50:52|8099,PersonController,Update,183,2026-01-12 19:50:52.211686,GEN_COMMON_00000,False,True,1,19,0,False,False,177.31,122.75364957852977,346.99999999999994,96.0,0,380
c6d5487c-933a-4016-996b-55ee5a8a5cb5,App|Host|2026:01:12:19:51:43|6844,OrderController,CreateOrder,115,2026-01-12 19:51:43.211686,GEN_COMMON_00000,False,True,2,19,0,False,False,162.04,97.24310055762622,291.99999999999994,100.0,0,216
d64f74aa-e7fc-4c02-a1b1-ab9c0b9c7ffb,App|Host|2026:01:12:19:57:53|5239,ReportController,GenerateSalesReport,4804,2026-01-12 19:57:53.211686,GEN_COMMON_00000,False,True,0,19,0,False,False,6770.3,5877.097810719817,14841.64999999999,89.0,0,413
e7e6f742-67f8-4467-8f89-2923b4e7db0a,App|Host|2026:01:12:20:04:39|7516,PaymentController,GetTransactionHistory,129,2026-01-12 20:04:39.211686,GEN_COMMON_00000,False,True,1,20,0,False,False,167.39,108.75204816369197,358.0999999999999,98.0,0,283
d562d9ba-1fdc-4ed5-bda6-9e95600bf270,App|Host|2026:01:12:20:05:01|9419,PaymentController,ProcessPayment,943,2026-01-12 20:05:01.211686,GEN_COMMON_00000,False,True,1,20,0,False,False,2025.17,1295.3553473308339,4059.5499999999993,95.0,0,332
b40baf3e-0ad4-401e-ae29-45368a5bd5fc,App|Host|2026:01:12:20:07:06|3732,ReportController,ExportData,173,2026-01-12 20:07:06.211686,GEN_COMMON_00000,False,True,1,20,0,False,False,189.7,173.2266279948456,404.15,98.0,0,473
550ab315-09d0-444b-971b-61c8f15a4272,App|Host|2026:01:12:20:11:24|7347,OrderController,GetById,141,2026-01-12 20:11:24.211686,GEN_COMMON_00000,False,True,2,20,0,False,False,129.56,81.048223579882,256.59999999999997,99.0,0,800
ab7dd521-f16e-4e99-9777-9d84f2dd5f75,App|Host|2026:01:12:20:16:38|5438,AuthController,Login,251,2026-01-12 20:16:38.211686,GEN_COMMON_00000,False,True,1,20,0,False,False,237.18,164.6484703478256,430.0999999999998,96.0,0,464
8d9f4cf0-4bac-4427-95d4-73dbf32e38fa,App|Host|2026:01:12:20:18:12|5194,OrderController,GetAll,256,2026-01-12 20:18:12.211686,GEN_COMMON_00000,False,True,1,20,0,False,False,247.49,124.08709022132783,469.15,98.0,0,787
1919e808-ab62-45d7-affe-327b5760fd31,App|Host|2026:01:12:20:34:43|6114,PaymentController,ProcessPayment,3362,2026-01-12 20:34:43.211686,GEN_COMMON_00000,False,True,1,20,0,False,False,2032.85,1301.026210149107,4059.5499999999993,95.0,0,332
539ffd4b-3b08-4c41-affb-2cd1d7b6432f,App|Host|2026:01:12:20:38:19|7282,OrderController,GetAll,195,2026-01-12 20:38:19.211686,GEN_COMMON_00000,False,True,1,20,0,False,False,246.88,124.19472166275376,469.15,98.0,0,787
f6fdafee-604b-4f31-8e7b-96c419927fb4,App|Host|2026:01:12:20:38:38|9948,UserController,Login,246,2026-01-12 20:38:38.211686,GEN_COMMON_00000,False,True,1,20,0,False,False,237.68,164.59806447307588,430.0999999999998,96.0,0,464
45cd1647-f436-469f-8a95-68c2e641ffe4,App|Host|2026:01:12:20:46:41|1102,PersonController,GetAll,126,2026-01-12 20:46:41.211686,GEN_COMMON_00000,False,True,2,20,0,False,False,245.56,124.7754605503644,469.15,98.0,0,787
7352dbf7-247b-487a-bc27-a29131abf154,App|Host|2026:01:12:20:49:51|1884,AuthController,RefreshToken,161,2026-01-12 20:49:51.211686,GEN_COMMON_00000,False,True,0,20,0,False,False,154.22,91.88206978227441,315.74999999999994,99.0,0,225
f638ead0-9591-401a-8dff-29ac434f71be,App|Host|2026:01:12:21:05:40|7969,PaymentController,ProcessPayment,2215,2026-01-12 21:05:40.211686,GEN_COMMON_00000,False,True,1,21,0,False,False,2038.94,1300.4331820628465,4059.5499999999993,95.0,0,332
31cb5b9b-3be1-4517-83b6-389bf05b5faf,App|Host|2026:01:12:21:10:05|1077,ProductController,Create,225,2026-01-12 21:10:05.211686,GEN_COMMON_00000,False,True,1,21,0,False,False,194.23,119.76853560602684,383.74999999999994,97.0,0,397
fabf0fd6-b7b9-4322-8071-205a2993adce,App|Host|2026:01:12:21:12:34|7000,AuthController,Logout,69,2026-01-12 21:12:34.211686,GEN_COMMON_00000,False,True,2,21,0,False,False,172.59,141.53416941188138,338.0,94.0,0,283
1284022a-8f95-453b-a50c-e94ad732ca10,App|Host|2026:01:12:21:15:00|9374,PersonController,Create,89,2026-01-12 21:15:00.211686,GEN_COMMON_00000,False,True,2,21,0,False,False,193.9,120.01477181807851,383.74999999999994,97.0,0,397
1ee33ffe-5edc-4fb0-a974-069325d95769,App|Host|2026:01:12:21:19:38|6724,PersonController,GetAll,953,2026-01-12 21:19:38.211686,GEN_COMMON_00000,False,True,1,21,0,False,False,252.84,143.4098259597932,473.7499999999999,98.0,0,787
2530a59a-6425-4c8b-aa42-18c57ed795c9,App|Host|2026:01:12:21:19:59|2232,UserController,UpdateProfile,118,2026-01-12 21:19:59.211686,GEN_COMMON_00000,False,True,0,21,0,False,False,158.01,163.0797347894272,288.29999999999995,96.0,0,205
8637af2c-67c3-4dee-a759-b6609bef0412,App|Host|2026:01:12:21:28:44|4358,UserController,GetById,160,2026-01-12 21:28:44.211686,GEN_COMMON_00000,False,True,1,21,0,False,False,129.1,80.73994918216998,256.59999999999997,99.0,0,800
92c94862-deb1-4898-80c9-db740a294064,App|Host|2026:01:12:21:30:08|8877,AuthController,Logout,702,2026-01-12 21:30:08.211686,GEN_COMMON_00000,False,True,1,21,0,False,False,179.01,150.64296508397913,338.5,94.0,0,283
37de3e0a-54be-4c37-806b-466bc5e0c08a,App|Host|2026:01:12:21:33:46|2716,PersonController,Create,188,2026-01-12 21:33:46.211686,GEN_COMMON_00000,False,True,0,21,0,False,False,194.89,119.54813028460735,383.74999999999994,97.0,0,397
8ad72ce6-6760-4bed-a2d9-e3702ee51e55,App|Host|2026:01:12:21:36:49|5243,UserController,Delete,133,2026-01-12 21:36:49.211686,GEN_COMMON_00000,False,True,2,21,0,False,False,136.94,99.76222438449041,245.29999999999998,98.0,0,580
ec2af1f6-066d-4501-af32-290d527bc73f,App|Host|2026:01:12:21:37:47|4747,PaymentController,ValidateCard,156,2026-01-12 21:37:47.211686,GEN_COMMON_00000,False,True,1,21,0,False,False,154.94,72.66664164581164,287.79999999999995,98.0,0,310
ad8bb4cf-a9ac-4c33-8000-7f6a79d157d8,App|Host|2026:01:12:21:46:17|6685,ReportController,ExportData,209,2026-01-12 21:46:17.211686,GEN_COMMON_00000,False,True,2,21,0,False,False,189.89,173.2373799097059,404.15,98.0,0,473
f368c74e-bf03-4289-87a3-246c6939b155,App|Host|2026:01:12:21:55:45|1477,AuthController,ValidateToken,233,2026-01-12 21:55:45.211686,GEN_COMMON_00000,False,True,1,21,0,False,False,158.29,105.48026719570238,349.29999999999995,100.0,0,263
6470a2a5-b163-42a5-9155-8c803822bc8c,App|Host|2026:01:12:21:57:26|8540,ReportController,GenerateUserReport,425,2026-01-12 21:57:26.211686,GEN_COMMON_00000,False,True,0,21,0,False,False,344.96,207.37848675230683,744.7499999999999,98.0,0,447
e134bd21-b9d1-4a8c-9967-956da8c1308e,App|Host|2026:01:12:21:59:07|1005,NotificationController,GetNotifications,243,2026-01-12 21:59:07.211686,API_DATABASE_03020,True,False,0,21,0,False,False,166.2,99.71423816551624,338.4999999999999,95.0,0,305
b104fbb7-ed58-4c3b-b81b-731bad76616a,App|Host|2026:01:12:22:12:09|4698,PaymentController,RefundPayment,292,2026-01-12 22:12:09.211686,GEN_COMMON_00000,False,True,2,22,0,False,False,280.16,298.21745574176384,578.15,93.0,0,280
b47da5f2-8e4e-4dc5-83f8-b8d5d5ec2734,App|Host|2026:01:12:22:20:17|2612,AuthController,ValidateToken,221,2026-01-12 22:20:17.211686,GEN_COMMON_00000,False,True,1,22,0,False,False,159.13,105.64335418202265,349.29999999999995,100.0,0,263
f5c907cf-23ed-41ce-a42d-480c2f1808d4,App|Host|2026:01:12:22:21:01|7395,OrderController,GetAll,268,2026-01-12 22:21:01.211686,GEN_COMMON_00000,False,True,2,22,0,False,False,253.19,143.40362582232675,473.7499999999999,98.0,0,787
8c8dabc6-a69f-4abb-862d-b5335a380e7d,App|Host|2026:01:12:22:27:41|9959,OrderController,Cancel,235,2026-01-12 22:27:41.211686,GEN_COMMON_00000,False,True,2,22,0,False,False,172.6,141.23352679484108,345.1,99.0,0,199
1b720f31-66de-4708-9930-eb67733601f6,App|Host|2026:01:12:22:28:34|3952,ProductController,Update,123,2026-01-12 22:28:34.211686,GEN_COMMON_00000,False,True,0,22,0,False,False,177.38,122.72032587896099,346.99999999999994,96.0,0,380
4fe4ecd9-bb21-4f4f-9559-284cbda141ee,App|Host|2026:01:12:22:28:57|5959,UserController,Delete,172,2026-01-12 22:28:57.211686,GEN_COMMON_00000,False,True,1,22,0,False,False,137.37,99.82030875730669,245.29999999999998,98.0,0,580
31ad9942-b622-4720-9509-d848b5cbb0b5,App|Host|2026:01:12:22:30:52|4478,AuthController,Login,219,2026-01-12 22:30:52.211686,GEN_COMMON_00000,False,True,0,22,0,False,False,237.85,164.56961776375707,430.0999999999998,96.0,0,464
d586d42b-2d15-4806-a866-94411cf5b3b7,App|Host|2026:01:12:22:41:57|1914,AuthController,RefreshToken,192,2026-01-12 22:41:57.211686,GEN_COMMON_00000,False,True,1,22,0,False,False,154.21,91.87786084324836,315.74999999999994,99.0,0,225
c1b603f1-2989-4692-8ccb-31cf4e3e5c7e,App|Host|2026:01:12:22:46:02|1150,AuthController,Logout,196,2026-01-12 22:46:02.211686,GEN_COMMON_00000,False,True,2,22,0,False,False,179.96,150.44546110693,338.5,94.0,0,283
21eb82ff-04ed-4656-a210-cad2d2ddf072,App|Host|2026:01:12:22:50:52|3626,ReportController,ExportData,192,2026-01-12 22:50:52.211686,GEN_COMMON_00000,False,True,1,22,0,False,False,190.37,173.1754324494106,404.15,98.0,0,473
9d21f52e-31d5-41e3-b39c-76d56ed55913,App|Host|2026:01:12:22:58:48|6454,PaymentController,ValidateCard,198,2026-01-12 22:58:48.211686,GEN_COMMON_00000,False,True,1,22,0,False,False,155.11,72.74806325305647,287.79999999999995,98.0,0,310
57106d48-d873-4319-8482-1e5a8b5d6da3,App|Host|2026:01:12:22:59:00|4807,ReportController,GenerateUserReport,456,2026-01-12 22:59:00.211686,GEN_COMMON_00000,False,True,0,22,0,False,False,343.3,205.79682537233967,744.7499999999999,98.0,0,447
19b7bb1c-ad69-4ce1-b269-681141662a28,App|Host|2026:01:12:23:02:01|9069,PersonController,Search,370,2026-01-12 23:02:01.211686,GEN_COMMON_00000,False,True,0,23,0,False,False,360.09,242.70437997820736,647.2499999999999,100.0,0,365
df50e2da-add7-47fa-9b77-eae6e991213b,App|Host|2026:01:12:23:03:08|2813,NotificationController,GetNotifications,241,2026-01-12 23:03:08.211686,GEN_COMMON_00000,False,True,1,23,0,False,False,167.68,99.71513770169848,338.4999999999999,95.0,0,305
cf6a98b2-f73f-4d33-ad06-d19982e635da,App|Host|2026:01:12:23:06:29|1859,NotificationController,SendEmail,638,2026-01-12 23:06:29.211686,GEN_COMMON_00000,False,True,0,23,0,False,False,493.31,214.78862971429712,931.6999999999999,100.0,0,308
0faed810-bad0-4c78-8f5e-1aee377bcfc6,App|Host|2026:01:12:23:07:43|4005,PaymentController,ProcessPayment,5431,2026-01-12 23:07:43.211686,GEN_COMMON_00000,False,True,1,23,0,False,False,2082.63,1340.0674538653232,4254.349999999999,95.0,0,332
2334971f-fbb7-43d2-91b0-84b55de9f59e,App|Host|2026:01:12:23:08:54|9725,PaymentController,ProcessPayment,1611,2026-01-12 23:08:54.211686,API_APPVLD_02001,True,False,0,23,0,False,False,2085.07,1338.9729612692336,4254.349999999999,94.0,0,332
293f5aca-0210-41ef-8102-afeecdcb0006,App|Host|2026:01:12:23:22:20|7308,PersonController,Search,478,2026-01-12 23:22:20.211686,GEN_COMMON_00000,False,True,1,23,0,False,False,362.57,242.6287122749532,647.2499999999999,100.0,0,365
423d75e2-441c-4926-a5bf-adbccca89c02,App|Host|2026:01:12:23:26:04|6386,NotificationController,SendEmail,589,2026-01-12 23:26:04.211686,GEN_COMMON_00000,False,True,0,23,0,False,False,496.59,213.70692170315485,931.6999999999999,100.0,0,308
5a6031b5-5bdd-4f1d-8ab4-0f8b63f76187,App|Host|2026:01:12:23:28:21|8194,ProductController,GetById,241,2026-01-12 23:28:21.211686,GEN_COMMON_00000,False,True,2,23,0,False,False,130.68,81.3721814823218,256.59999999999997,99.0,0,800
08717272-be55-4c1b-a3a6-0c64886776c1,App|Host|2026:01:12:23:28:25|7623,ProductController,Update,107,2026-01-12 23:28:25.211686,GEN_COMMON_00000,False,True,2,23,0,False,False,175.85,122.6335903198935,346.99999999999994,96.0,0,380
8bb0ebd3-a959-4c97-a1bc-2ac1fc2824a6,App|Host|2026:01:12:23:30:34|1605,AuthController,RefreshToken,199,2026-01-12 23:30:34.211686,GEN_COMMON_00000,False,True,1,23,0,False,False,155.2,91.82119206986647,315.74999999999994,99.0,0,225
e4555355-5a4b-4988-940c-345d9bdd44ea,App|Host|2026:01:12:23:31:17|7333,OrderController,CreateOrder,226,2026-01-12 23:31:17.211686,GEN_COMMON_00000,False,True,0,23,0,False,False,161.83,97.08031195714695,291.99999999999994,100.0,0,216
ae92222a-1e4a-4a1e-b7ac-a3d128a8d9f8,App|Host|2026:01:12:23:32:26|8816,NotificationController,GetNotifications,223,2026-01-12 23:32:26.211686,GEN_COMMON_00000,False,True,2,23,0,False,False,166.55,98.42028769670932,329.9499999999998,95.0,0,305
af6d5f80-b362-4ab6-bd04-3a35e20c098c,App|Host|2026:01:12:23:36:25|4287,ProductController,GetById,65,2026-01-12 23:36:25.211686,GEN_COMMON_00000,False,True,0,23,0,False,False,129.32,81.32151926119857,256.59999999999997,99.0,0,800
d24632f7-b3b8-4f8b-82c1-ad5d4647f1ad,App|Host|2026:01:12:23:40:19|5248,NotificationController,MarkAsRead,166,2026-01-12 23:40:19.211686,GEN_COMMON_00000,False,True,1,23,0,False,False,152.76,110.13243817964776,312.15,97.0,0,323
1511da3a-86ee-449d-8d69-b7533700d0e8,App|Host|2026:01:12:23:44:53|5940,ProductController,Search,438,2026-01-12 23:44:53.211686,GEN_COMMON_00000,False,True,1,23,0,False,False,363.9,242.67447123646727,647.2499999999999,100.0,0,365
664baead-b76d-46ff-b91f-c9d6a913f5d4,App|Host|2026:01:12:23:52:14|8695,ProductController,Create,183,2026-01-12 23:52:14.211686,GEN_COMMON_00000,False,True,0,23,0,False,False,189.49,106.98857628057984,354.4999999999999,97.0,0,397
0e95d78c-3220-453a-a6a4-a8340520176d,App|Host|2026:01:12:23:57:00|6038,PersonController,Search,259,2026-01-12 23:57:00.211686,GEN_COMMON_00000,False,True,1,23,0,False,False,363.74,242.73894278305312,647.2499999999999,100.0,0,365
fd0cdb22-945c-4e67-89a6-5704ed07b852,App|Host|2026:01:12:23:58:44|9901,PaymentController,ValidateCard,99,2026-01-12 23:58:44.211686,GEN_COMMON_00000,False,True,2,23,0,False,False,155.38,72.48612267046693,287.79999999999995,98.0,0,310
47234ba6-ea2b-448d-b69b-67393075ac65,App|Host|2026:01:13:00:06:21|9837,PersonController,GetById,43,2026-01-13 00:06:21.211686,GEN_COMMON_00000,False,True,1,0,1,False,False,128.85,81.68606757803703,256.59999999999997,99.0,0,800
9a70edf1-0234-45f6-af5b-386afad9c75e,App|Host|2026:01:13:00:08:57|4680,OrderController,GetAll,100,2026-01-13 00:08:57.211686,GEN_COMMON_00000,False,True,1,0,1,False,False,252.21,144.1176774358196,473.7499999999999,98.0,0,787
753ba5c9-e43c-4a4d-9df4-28aafeb10ce0,App|Host|2026:01:13:00:12:37|3262,AuthController,Login,168,2026-01-13 00:12:37.211686,GEN_COMMON_00000,False,True,1,0,1,False,False,238.15,164.4130284965092,430.0999999999998,96.0,0,464
e1080e16-7458-4ef0-884e-e9eaa93bc505,App|Host|2026:01:13:00:13:49|8171,PersonController,Create,68,2026-01-13 00:13:49.211686,GEN_COMMON_00000,False,True,1,0,1,False,False,188.52,107.65052698243495,354.4999999999999,97.0,0,397
687e65be-adfe-42d5-b07a-c0b74bb502e3,App|Host|2026:01:13:00:14:32|7588,ReportController,GenerateUserReport,187,2026-01-13 00:14:32.211686,GEN_COMMON_00000,False,True,1,0,1,False,False,342.82,206.10771823284892,744.7499999999999,98.0,0,447
25925eca-18fe-4240-9686-33513a4b17b6,App|Host|2026:01:13:00:15:58|8227,UserController,Login,134,2026-01-13 00:15:58.211686,GEN_COMMON_00000,False,True,2,0,1,False,False,237.82,164.59030127175564,430.0999999999998,96.0,0,464
2b618304-3f77-4a2c-89a5-be75d399a424,App|Host|2026:01:13:00:16:05|8740,ProductController,GetAll,247,2026-01-13 00:16:05.211686,GEN_COMMON_00000,False,True,0,0,1,False,False,251.35,143.88711730121122,473.7499999999999,98.0,0,787
5aa44d02-7bff-4b8d-80ca-d49124c27c8d,App|Host|2026:01:13:00:22:48|3089,UserController,GetAll,156,2026-01-13 00:22:48.211686,GEN_COMMON_00000,False,True,2,0,1,False,False,248.9,143.39825872743572,473.7499999999999,98.0,0,787
cd17a922-0422-46fe-b703-a92d516a5e85,App|Host|2026:01:13:00:30:59|8153,UserController,Register,140,2026-01-13 00:30:59.211686,GEN_COMMON_00000,False,True,2,0,1,False,False,144.70967741935485,72.30018651806498,273.19999999999953,96.7741935483871,0,177
14c975a2-a2ad-4089-aeb7-fc642c689a86,App|Host|2026:01:13:00:31:00|7801,OrderController,GetById,90,2026-01-13 00:31:00.211686,GEN_COMMON_00000,False,True,0,0,1,False,False,129.12,81.51064626504596,256.59999999999997,99.0,0,800
796c0dc6-67d2-497f-a654-0ef5f9a24f80,App|Host|2026:01:13:00:33:12|3068,ReportController,ExportData,90,2026-01-13 00:33:12.211686,GEN_COMMON_00000,False,True,0,0,1,False,False,190.57,173.04651415329357,404.15,98.0,0,473
40b124fd-601e-4583-bcd4-fdd5fc5cfd99,App|Host|2026:01:13:00:45:47|3257,PaymentController,ProcessPayment,2878,2026-01-13 00:45:47.211686,GEN_COMMON_00000,False,True,2,0,1,False,False,2098.0,1340.337512145596,4254.349999999999,94.0,0,332
